129.07786	0.10384	0.07877	0.07079	2.82968	0.4079							
0.03861	0.05072	0.0813	0.06778	5.55196	0.39209							
1233040.094	1236877.705	1219621.715	1219637.954	1.38999	0.46823							
1661910.469	1665705.746	1234896.166	1234905.323	1.7507	0.43167							
0.25616	0.06964	0.26368	0.30804	2.44633	0.41636							
8.81345	0.10032	0.33324	2.09754	1.34326	0.46748							
0.65649	0.10559	0.45161	0.58076	1.27251	0.47222							
1217575.555	1221600.15	1219634.727	1219644.225	1.03815	0.51289							
0.22166	0.12857	0.0339	0.03554	1.07351	0.50522							
1661635.017	1665657.952	1663740.773	1663739.35	1.2356	0.47968							
1217467.909	1221493.341	1219666.165	1219666.502	1.23078	0.48093							
0.60205	0.10108	0.3519	1.39092	1.3962	0.46345							
0.28205	0.07041	0.07364	0.00293	2.19207	0.42477							
0.18843	0.13463	0.06645	0.00301	1.12327	0.49221							
20.32688	0.10266	0.0737	0.03524	3.97212	0.38948							
1217682.855	1221725.999	1219558.335	1219562.142	1.34387	0.45861							
1217692.516	1221736.31	1219559.937	1219564.035	1.3229	0.46069							
194.81213	0.12157	0.00528	0.00325	0.80012	0.55783							
1661831.033	1665901.413	1663726.859	1663742.821	1.04305	0.54354							
1217638.858	1221686.477	1219602.93	1219646.282	0.6771	0.6638							
N/W Mat Eig	Dual Mat Eig											
-0.00373	0											
-0.00373	0											
0.80655	0											
0.80655	0											
152.1374	0											
152.1374	0											
367.79004	0											
367.79004	0											
649.07309	0											
649.07309	0											
970.74688	0											
970.74688	0											
1151.08472	0											
1151.08472	0											
1444.44278	0											
1444.44278	0											
1627.72945	0											
1627.72945	0											
2211.77677	0											
2211.77677	0											
2649.73978	0											
2649.73978	0											
3225.40305	0											
3225.40305	0											
3798.81626	0											
3798.81626	0											
4209.43691	0											
4209.43691	0											
4336.28498	0											
4336.28498	0											
4937.21879	0											
4937.21879	0											
5117.60047	0											
5117.60047	0											
5392.50314	0											
5392.50314	0											
5932.51371	0											
5932.51371	0											
6438.36406	0											
6438.36406	0											
6721.38899	0											
6721.38899	0											
7111.9209	0											
7111.9209	0											
7400.43322	0											
7400.43322	0											
8045.53559	0											
8045.53559	0											
8953.87072	0											
8953.87072	0											
9553.09904	0											
9553.09904	0											
9802.01612	0											
9802.01612	0											
10385.74091	0											
10385.74091	0											
10926.7366	0											
10926.7366	0											
10989.72503	0											
10989.72503	0											
11751.33852	0											
11751.33852	0											
11974.26549	0											
11974.26549	0											
12153.29893	0											
12153.29893	0											
12292.04567	0											
12292.04567	0											
13148.29559	0											
13148.29559	0											
13729.74373	0											
13729.74373	0											
14026.96331	0											
14026.96331	0											
14272.60614	0											
14272.60614	0											
14516.98054	0											
14516.98054	0											
14845.56838	0											
14845.56838	0											
15787.96378	0											
15787.96378	0											
15850.88997	0											
15850.88997	0											
17159.21053	0											
17159.21053	0											
17204.03026	0											
17204.03026	0											
17282.4502	0											
17282.4502	0											
17783.19312	0											
17783.19312	0											
18225.81813	0											
18225.81813	0											
18531.87803	0											
18531.87803	0											
18918.15908	0											
18918.15908	0											
19762.42273	0											
19762.42273	0											
20425.23395	0											
20425.23395	0											
21534.58825	0											
21534.58825	0											
22265.14596	0											
22265.14596	0											
22516.33034	0											
22516.33034	0											
22546.26159	0											
22546.26159	0											
22939.829	0											
22939.829	0											
25239.14801	0											
25239.14801	0											
27101.30326	0											
27101.30326	0											
27615.28844	0											
27615.28844	0											
28685.59581	0											
28685.59581	0											
29190.61773	0											
29190.61773	0											
29666.18683	0											
29666.18683	0											
30474.42628	0											
30474.42628	0											
31045.70924	0											
31045.70924	0											
31579.29759	0											
31579.29759	0											
31713.40907	0											
31713.40907	0											
31756.64556	0											
31756.64556	0											
31959.94278	0											
31959.94278	0											
32900.7498	0											
32900.7498	0											
33561.81761	0											
33561.81761	0											
33606.33469	0											
33606.33469	0											
33766.92369	0											
33766.92369	0											
33862.20569	0											
33862.20569	0											
36113.48705	0											
36113.48705	0											
37819.9785	0											
37819.9785	0											
38008.63713	0											
38008.63713	0											
39287.724	0											
39287.724	0											
40144.20013	0											
40144.20013	0											
47167.28948	0											
47167.28948	0											
48813.36178	0											
48813.36178	0											
50643.28445	0											
50643.28445	0											
54512.27204	0											
54512.27204	0											
54900.12292	0											
54900.12292	0											
63939.02795	0											
63939.02795	0											
63974.89037	0											
63974.89037	0											
66624.90047	0											
66624.90047	0											
67337.20432	0											
67337.20432	0											
67872.37023	0											
67872.37023	0											
68400.62945	0											
68400.62945	0											
68921.21044	0											
68921.21044	0											
69479.05313	0											
69479.05313	0											
71992.34373	0											
71992.34373	0											
74812.57527	0											
74812.57527	0											
75104.02833	0											
75104.02833	0											
76185.8127	0											
76185.8127	0											
78349.8119	0											
78349.8119	0											
83847.81095	0											
83847.81095	0											
84472.14448	0											
84472.14448	0											
85802.24508	0											
85802.24508	0											
90864.71711	0											
90864.71711	0											
91702.20655	0											
91702.20655	0											
100781.611	0											
100781.611	0											
102050.0579	0											
102050.0579	0											
106535.3677	0											
106535.3677	0											
107352.1483	0											
107352.1483	0											
116756.9092	0											
116756.9092	0											
120342.6202	0.00001											
120342.6202	0.00001											
129744.7553	0.00001											
129744.7553	0.00001											
130391.7975	0.00001											
130391.7975	0.00001											
131978.1062	0.00001											
131978.1062	0.00001											
178869.4196	0.00001											
178869.4196	0.00001											
180191.8415	0.00002											
180191.8415	0.00002											
186398.4785	0.00002											
186398.4785	0.00002											
194486.3816	0.00003											
194486.3816	0.00003											
237507.4826	0.00005											
237507.4826	0.00005											
239465.0753	0.00012											
239465.0753	0.00012											
278771.4835	0.10885											
278771.4835	0.10885											
323696.0007	63.90941											
323696.0007	63.90942											
 Iterations: 35												
  Tolerance:0.0000000												
Dual Optval:129575.25928902												
  Min Eigen:-0.00372955												
        Binding Const. Upper Voltage Limit at Bus:	66											
                  Bus Voltage Components												
1st Eig	2nd Eig	3rd Eig	4th Eig									
-1.034	-1.034	-0.636	-0.636									
-1.04	-1.04	-0.645	-0.645									
-1.039	-1.039	-0.637	-0.637									
-1.059	-1.059	-0.634	-0.634									
-1.055	-1.055	-0.628	-0.628									
-1.054	-1.054	-0.643	-0.643									
-1.052	-1.052	-0.648	-0.648									
-1.029	-1.029	6.094	6.094									
-1.025	-1.025	6.527	6.527									
-0.981	-0.981	6.741	6.741									
-1.047	-1.047	-0.647	-0.647									
-1.051	-1.051	-0.656	-0.656									
-1.035	-1.035	-0.661	-0.661									
-1.05	-1.05	-0.679	-0.679									
-1.048	-1.048	-0.744	-0.744									
-1.046	-1.046	-0.684	-0.684									
-1.057	-1.057	-0.761	-0.761									
-1.051	-1.051	-0.755	-0.755									
-1.048	-1.048	-0.751	-0.751									
-1.038	-1.038	-0.741	-0.741									
-1.033	-1.033	-0.738	-0.738									
-1.035	-1.035	-0.745	-0.745									
-1.044	-1.044	-0.777	-0.777									
-1.043	-1.043	-0.759	-0.759									
-1.032	-1.032	-0.859	-0.859									
-0.996	-0.996	7.093	7.093									
-1.043	-1.043	-0.755	-0.755									
-1.037	-1.037	-0.744	-0.744									
-1.038	-1.038	-0.742	-0.742									
-1.017	-1.017	6.046	6.046									
-1.041	-1.041	-0.746	-0.746									
-1.044	-1.044	-0.752	-0.752									
-1.046	-1.046	-0.768	-0.768									
-1.058	-1.058	-0.807	-0.807									
-1.055	-1.055	-0.806	-0.806									
-1.056	-1.056	-0.806	-0.806									
-1.059	-1.059	-0.809	-0.809									
-1.002	-1.002	5.863	5.863									
-1.046	-1.046	-0.8	-0.8									
-1.048	-1.048	-0.802	-0.802									
-1.041	-1.041	-0.796	-0.796									
-1.048	-1.048	-0.804	-0.804									
-1.042	-1.042	-0.8	-0.8									
-1.033	-1.033	-0.796	-0.796									
-1.028	-1.028	-0.797	-0.797									
-1.038	-1.038	-0.813	-0.813									
-1.042	-1.042	-0.814	-0.814									
-1.046	-1.046	-0.847	-0.847									
-1.046	-1.046	-0.86	-0.86									
-1.038	-1.038	-0.854	-0.854									
-1.023	-1.023	-0.843	-0.843									
-1.018	-1.018	-0.837	-0.837									
-1.018	-1.018	-0.846	-0.846									
-1.033	-1.033	-0.877	-0.877									
-1.032	-1.032	-0.881	-0.881									
-1.032	-1.032	-0.879	-0.879									
-1.032	-1.032	-0.863	-0.863									
-1.025	-1.025	-0.854	-0.854									
-1.049	-1.049	-0.969	-0.969									
-1.046	-1.046	-0.948	-0.948									
-1.047	-1.047	-0.952	-0.952									
-1.044	-1.044	-0.941	-0.941									
-1	-1	6.455	6.455									
-1.006	-1.006	6.716	6.716									
-0.996	-0.996	6.961	6.961									
-1.039	-1.039	-0.954	-0.954									
-1.038	-1.038	-0.936	-0.936									
-0.994	-0.994	6.937	6.937									
-1.035	-1.035	-0.681	-0.681									
-1.032	-1.032	-0.615	-0.615									
-1.033	-1.033	-0.626	-0.626									
-1.041	-1.041	-0.686	-0.686									
-1.033	-1.033	-0.624	-0.624									
-1.016	-1.016	-0.587	-0.587									
-1.017	-1.017	-0.595	-0.595									
-1.007	-1.007	-0.576	-0.576									
-1.034	-1.034	-0.629	-0.629									
-1.03	-1.03	-0.623	-0.623									
-1.03	-1.03	-0.626	-0.626									
-1.04	-1.04	-0.658	-0.658									
-0.985	-0.985	6.83	6.83									
-1.026	-1.026	-0.615	-0.615									
-1.027	-1.027	-0.621	-0.621									
-1.025	-1.025	-0.636	-0.636									
-1.03	-1.03	-0.65	-0.65									
-1.025	-1.025	-0.634	-0.634									
-1.034	-1.034	-0.644	-0.644									
-1.021	-1.021	-0.672	-0.672									
-1.02	-1.02	-0.712	-0.712									
-1.026	-1.026	-0.646	-0.646									
-1.027	-1.027	-0.651	-0.651									
-1.026	-1.026	-0.666	-0.666									
-1.022	-1.022	-0.642	-0.642									
-1.023	-1.023	-0.629	-0.629									
-1.014	-1.014	-0.615	-0.615									
-1.023	-1.023	-0.62	-0.62									
-1.028	-1.028	-0.633	-0.633									
-1.037	-1.037	-0.637	-0.637									
-1.041	-1.041	-0.634	-0.634									
-1.042	-1.042	-0.648	-0.648									
-1.026	-1.026	-0.639	-0.639									
-1.026	-1.026	-0.655	-0.655									
-1.042	-1.042	-0.623	-0.623									
-1.037	-1.037	-0.593	-0.593									
-1.036	-1.036	-0.586	-0.586									
-1.03	-1.03	-0.579	-0.579									
-1.031	-1.031	-0.569	-0.569									
-1.036	-1.036	-0.582	-0.582									
-1.036	-1.036	-0.581	-0.581									
-1.039	-1.039	-0.584	-0.584									
-1.045	-1.045	-0.605	-0.605									
-1.034	-1.034	-0.568	-0.568									
-1.056	-1.056	-0.761	-0.761									
-1.04	-1.04	-0.748	-0.748									
-1.039	-1.039	-0.748	-0.748									
-0.997	-0.997	6.93	6.93									
-1.036	-1.036	-0.646	-0.646									
-1.007	-1.007	-0.578	-0.578									
0	0	0	0									
-0.002	-0.002	0.002	0.002									
-0.008	-0.008	-0.006	-0.006									
-0.056	-0.056	-0.041	-0.041									
-0.064	-0.064	-0.048	-0.048									
-0.022	-0.022	-0.016	-0.016									
-0.016	-0.016	-0.01	-0.01									
-0.133	-0.133	-3.378	-3.378									
-0.247	-0.247	-2.746	-2.746									
-0.362	-0.362	-1.952	-1.952									
-0.019	-0.019	-0.01	-0.01									
-0.013	-0.013	-0.004	-0.004									
0.001	0.001	0.012	0.012									
-0.003	-0.003	0.013	0.013									
-0.003	-0.003	0.042	0.042									
-0.008	-0.008	0.014	0.014									
-0.038	-0.038	0.025	0.025									
-0.008	-0.008	0.049	0.049									
-0.001	-0.001	0.057	0.057									
-0.006	-0.006	0.152	0.152									
-0.024	-0.024	0.211	0.211									
-0.057	-0.057	0.271	0.271									
-0.128	-0.128	0.364	0.364									
-0.118	-0.118	0.403	0.403									
-0.244	-0.244	0.429	0.429									
-0.262	-0.262	-2.27	-2.27									
-0.049	-0.049	0.305	0.305									
-0.024	-0.024	0.274	0.274									
-0.011	-0.011	0.236	0.236									
-0.102	-0.102	-3.609	-3.609									
-0.013	-0.013	0.222	0.222									
-0.042	-0.042	0.275	0.275									
0.005	0.005	0.022	0.022									
-0.005	-0.005	-0.007	-0.007									
0.001	0.001	-0.006	-0.006									
0.001	0.001	-0.005	-0.005									
-0.013	-0.013	-0.022	-0.022									
-0.07	-0.07	-3.737	-3.737									
0.019	0.019	0.069	0.069									
0.023	0.023	0.111	0.111									
0.031	0.031	0.15	0.15									
0.008	0.008	0.224	0.224									
0.01	0.01	0.153	0.153									
-0.011	-0.011	0.354	0.354									
-0.034	-0.034	0.415	0.415									
-0.076	-0.076	0.441	0.441									
-0.109	-0.109	0.466	0.466									
-0.102	-0.102	0.429	0.429									
-0.12	-0.12	0.417	0.417									
-0.087	-0.087	0.41	0.41									
-0.046	-0.046	0.405	0.405									
-0.031	-0.031	0.408	0.408									
-0.017	-0.017	0.396	0.396									
-0.033	-0.033	0.369	0.369									
-0.032	-0.032	0.362	0.362									
-0.033	-0.033	0.365	0.365									
-0.049	-0.049	0.387	0.387									
-0.035	-0.035	0.391	0.391									
-0.081	-0.081	0.223	0.223									
-0.134	-0.134	0.334	0.334									
-0.148	-0.148	0.329	0.329									
-0.138	-0.138	0.366	0.366									
-0.12	-0.12	-3.384	-3.384									
-0.146	-0.146	-3.039	-3.039									
-0.194	-0.194	-2.436	-2.436									
-0.211	-0.211	0.461	0.461									
-0.162	-0.162	0.426	0.426									
-0.183	-0.183	-2.325	-2.325									
-0.231	-0.231	0.684	0.684									
-0.115	-0.115	0.676	0.676									
-0.112	-0.112	0.655	0.655									
-0.105	-0.105	0.543	0.543									
-0.11	-0.11	0.656	0.656									
-0.099	-0.099	0.684	0.684									
-0.115	-0.115	0.68	0.68									
-0.098	-0.098	0.67	0.67									
-0.158	-0.158	0.642	0.642									
-0.152	-0.152	0.64	0.64									
-0.157	-0.157	0.633	0.633									
-0.198	-0.198	0.603	0.603									
-0.183	-0.183	-2.34	-2.34									
-0.144	-0.144	0.636	0.636									
-0.152	-0.152	0.632	0.632									
-0.174	-0.174	0.619	0.619									
-0.191	-0.191	0.613	0.613									
-0.171	-0.171	0.62	0.62									
-0.178	-0.178	0.623	0.623									
-0.229	-0.229	0.587	0.587									
-0.288	-0.288	0.555	0.555									
-0.188	-0.188	0.609	0.609									
-0.195	-0.195	0.607	0.607									
-0.217	-0.217	0.595	0.595									
-0.185	-0.185	0.607	0.607									
-0.167	-0.167	0.617	0.617									
-0.152	-0.152	0.619	0.619									
-0.153	-0.153	0.624	0.624									
-0.169	-0.169	0.615	0.615									
-0.169	-0.169	0.619	0.619									
-0.161	-0.161	0.628	0.628									
-0.179	-0.179	0.622	0.622									
-0.179	-0.179	0.613	0.613									
-0.202	-0.202	0.602	0.602									
-0.142	-0.142	0.641	0.641									
-0.103	-0.103	0.657	0.657									
-0.093	-0.093	0.662	0.662									
-0.088	-0.088	0.66	0.66									
-0.071	-0.071	0.669	0.669									
-0.088	-0.088	0.664	0.664									
-0.086	-0.086	0.665	0.665									
-0.088	-0.088	0.666	0.666									
-0.114	-0.114	0.657	0.657									
-0.068	-0.068	0.673	0.673									
-0.037	-0.037	0.058	0.058									
-0.036	-0.036	0.293	0.293									
-0.036	-0.036	0.296	0.296									
-0.176	-0.176	-2.38	-2.38									
0.012	0.012	0.012	0.012									
-0.099	-0.099	0.675	0.675									
                  Bus Voltage Magnitudes												
1st Eig	2nd Eig	3rd Eig	4th Eig									
1.034	1.034	0.636	0.636									
1.04	1.04	0.645	0.645									
1.039	1.039	0.637	0.637									
1.061	1.061	0.635	0.635									
1.057	1.057	0.63	0.63									
1.054	1.054	0.643	0.643									
1.052	1.052	0.648	0.648									
1.038	1.038	6.967	6.967									
1.055	1.055	7.081	7.081									
1.045	1.045	7.018	7.018									
1.047	1.047	0.647	0.647									
1.051	1.051	0.656	0.656									
1.035	1.035	0.661	0.661									
1.05	1.05	0.679	0.679									
1.048	1.048	0.745	0.745									
1.046	1.046	0.684	0.684									
1.058	1.058	0.762	0.762									
1.051	1.051	0.756	0.756									
1.048	1.048	0.753	0.753									
1.038	1.038	0.756	0.756									
1.033	1.033	0.768	0.768									
1.037	1.037	0.793	0.793									
1.051	1.051	0.858	0.858									
1.05	1.05	0.859	0.859									
1.061	1.061	0.96	0.96									
1.03	1.03	7.447	7.447									
1.045	1.045	0.815	0.815									
1.038	1.038	0.793	0.793									
1.038	1.038	0.779	0.779									
1.022	1.022	7.041	7.041									
1.041	1.041	0.778	0.778									
1.045	1.045	0.801	0.801									
1.046	1.046	0.768	0.768									
1.058	1.058	0.807	0.807									
1.055	1.055	0.806	0.806									
1.056	1.056	0.806	0.806									
1.059	1.059	0.809	0.809									
1.005	1.005	6.952	6.952									
1.046	1.046	0.803	0.803									
1.048	1.048	0.81	0.81									
1.042	1.042	0.81	0.81									
1.048	1.048	0.835	0.835									
1.042	1.042	0.815	0.815									
1.033	1.033	0.871	0.871									
1.028	1.028	0.898	0.898									
1.041	1.041	0.925	0.925									
1.048	1.048	0.938	0.938									
1.051	1.051	0.95	0.95									
1.053	1.053	0.956	0.956									
1.042	1.042	0.948	0.948									
1.024	1.024	0.936	0.936									
1.019	1.019	0.932	0.932									
1.018	1.018	0.934	0.934									
1.033	1.033	0.951	0.951									
1.033	1.033	0.953	0.953									
1.033	1.033	0.952	0.952									
1.033	1.033	0.946	0.946									
1.025	1.025	0.94	0.94									
1.052	1.052	0.995	0.995									
1.055	1.055	1.005	1.005									
1.057	1.057	1.008	1.008									
1.053	1.053	1.01	1.01									
1.008	1.008	7.288	7.288									
1.017	1.017	7.372	7.372									
1.015	1.015	7.375	7.375									
1.06	1.06	1.06	1.06									
1.05	1.05	1.028	1.028									
1.011	1.011	7.316	7.316									
1.06	1.06	0.965	0.965									
1.038	1.038	0.914	0.914									
1.039	1.039	0.906	0.906									
1.046	1.046	0.875	0.875									
1.039	1.039	0.906	0.906									
1.021	1.021	0.901	0.901									
1.023	1.023	0.904	0.904									
1.011	1.011	0.883	0.883									
1.046	1.046	0.899	0.899									
1.041	1.041	0.893	0.893									
1.042	1.042	0.89	0.89									
1.059	1.059	0.893	0.893									
1.002	1.002	7.22	7.22									
1.036	1.036	0.885	0.885									
1.038	1.038	0.886	0.886									
1.04	1.04	0.888	0.888									
1.048	1.048	0.894	0.894									
1.039	1.039	0.887	0.887									
1.05	1.05	0.896	0.896									
1.047	1.047	0.892	0.892									
1.06	1.06	0.902	0.902									
1.043	1.043	0.888	0.888									
1.045	1.045	0.89	0.89									
1.049	1.049	0.893	0.893									
1.039	1.039	0.884	0.884									
1.037	1.037	0.881	0.881									
1.025	1.025	0.872	0.872									
1.034	1.034	0.88	0.88									
1.042	1.042	0.882	0.882									
1.05	1.05	0.888	0.888									
1.053	1.053	0.893	0.893									
1.058	1.058	0.898	0.898									
1.042	1.042	0.885	0.885									
1.046	1.046	0.889	0.889									
1.052	1.052	0.894	0.894									
1.042	1.042	0.885	0.885									
1.04	1.04	0.884	0.884									
1.034	1.034	0.878	0.878									
1.034	1.034	0.879	0.879									
1.039	1.039	0.883	0.883									
1.039	1.039	0.883	0.883									
1.043	1.043	0.886	0.886									
1.051	1.051	0.893	0.893									
1.036	1.036	0.88	0.88									
1.056	1.056	0.763	0.763									
1.04	1.04	0.803	0.803									
1.04	1.04	0.804	0.804									
1.012	1.012	7.327	7.327									
1.036	1.036	0.647	0.647									
1.012	1.012	0.889	0.889									
                   Real Power Injections												
1st Eig	2nd Eig	3rd Eig	4th Eig									
-0.24	-0.24	-0.09	-0.09									
-0.201	-0.201	-0.077	-0.077									
-0.391	-0.391	-0.153	-0.153									
-0.379	-0.379	-0.159	-0.159									
0.144	0.144	-90.401	-90.401									
-0.512	-0.512	-0.181	-0.181									
-0.191	-0.191	-0.081	-0.081									
-0.393	-0.393	-52.866	-52.866									
0	0	-0.025	-0.025									
3.945	3.945	177.813	177.813									
-0.702	-0.702	-0.251	-0.251									
0.384	0.384	0.16	0.16									
-0.341	-0.341	-0.137	-0.137									
-0.14	-0.14	-0.057	-0.057									
-0.684	-0.684	-0.348	-0.348									
-0.251	-0.251	-0.113	-0.113									
-0.006	-0.006	-67.283	-67.283									
-0.46	-0.46	-0.235	-0.235									
-0.228	-0.228	0.046	0.046									
-0.181	-0.181	-0.102	-0.102									
-0.14	-0.14	-0.082	-0.082									
-0.1	-0.1	-0.072	-0.072									
-0.07	-0.07	0.063	0.063									
-0.127	-0.127	0.608	0.608									
2.012	2.012	29.53	29.53									
2.662	2.662	111.846	111.846									
-0.603	-0.603	-0.215	-0.215									
-0.171	-0.171	-0.059	-0.059									
-0.241	-0.241	-0.057	-0.057									
-0.075	-0.075	-70.797	-70.797									
-0.358	-0.358	-0.208	-0.208									
-0.434	-0.434	-0.144	-0.144									
-0.231	-0.231	-0.135	-0.135									
-0.538	-0.538	-0.259	-0.259									
-0.331	-0.331	-0.192	-0.192									
-0.196	-0.196	-0.143	-0.143									
0.113	0.113	-86.869	-86.869									
-0.085	-0.085	-56.838	-56.838									
-0.271	-0.271	-0.158	-0.158									
-0.163	-0.163	-0.009	-0.009									
-0.371	-0.371	-0.234	-0.234									
-0.542	-0.542	-0.034	-0.034									
-0.18	-0.18	-0.105	-0.105									
